rec_time,tp100m,tp70m,tp50m,tp30m,tp10m,tp4m,rh70m,rh10m,wspd100m,wspd70m,wspd50m,wspd30m,wspd10m,wspd4m,wdir100m,wdir70m,wdir50m,wdir30m,wdir10m,wdir4m,tbl70m,tbl10m,L,L_level
2009-05-20 17:00:00,23.171166666666668,23.404666666666667,23.633166666666668,23.879,24.194999999999997,24.267999999999994,18.624333333333333,17.854499999999998,14.536555944055944,13.520089928057555,13.91546617915905,14.14642857142857,11.479574652777778,11.059272097053725,222.49516666666668,222.84916666666666,218.498,222.22699999999998,213.17583333333334,216.91216666666665,0.12331769828215662,0.1260594241254418,-109.0477557493143,1
2009-05-20 17:10:00,23.134166666666662,23.362499999999994,23.580666666666666,23.805666666666664,24.06683333333333,24.0555,18.595500000000005,17.88283333333333,14.023100000000001,12.7037,13.424295302013423,13.57060975609756,11.128053691275166,10.498191304347825,225.1425,225.4745,220.87783333333334,224.08099999999996,215.107,219.05433333333335,0.1500063364158515,0.12735706826306714,-58.72106160453028,0
2009-05-20 17:20:00,23.133000000000003,23.352999999999998,23.562,23.767666666666663,23.98183333333333,23.9205,18.53216666666667,17.772,13.506049999999998,12.400091666666667,12.822725752508362,12.983983333333333,10.97430485762144,10.433123953098827,223.78283333333334,224.3818333333333,219.7805,223.83150000000003,214.1505,218.683,0.14938355314476742,0.1250437574955428,-43.118538620108666,0
2009-05-20 17:30:00,23.142833333333336,23.348499999999994,23.55066666666666,23.77883333333333,23.9565,23.8785,18.694000000000003,17.93866666666667,12.999162112932604,11.512786596119929,12.098561525129982,11.71909948542024,9.792370242214533,9.187457044673538,228.45600000000002,228.8286666666667,224.34033333333335,227.66549999999998,218.91449999999998,222.90083333333334,0.20776582277007877,0.1697117689812453,-60.40375317920289,0
2009-05-20 17:40:00,23.112000000000005,23.319333333333336,23.493499999999997,23.67316666666666,23.824833333333334,23.7875,18.762,18.06933333333333,12.721566731141198,11.915009242144178,11.687581818181819,11.036514886164625,9.518015734265735,8.93962134251291,236.54466666666664,236.18333333333334,231.73,235.252,226.34166666666667,230.19416666666666,0.19099721364250447,0.15872896495323302,-96.55899965321214,1
2009-05-20 17:50:00,22.763833333333327,22.9655,23.170000000000005,23.37616666666667,23.538333333333338,23.472166666666666,19.860333333333337,18.98233333333333,14.572604166666666,13.802192374350087,13.695514834205934,12.911394736842105,10.857820267686423,10.140897435897436,248.56383333333332,247.92233333333337,244.0751666666667,248.3028333333333,239.68100000000007,244.01799999999997,0.14178883361823974,0.16886518812533552,-162.3204217784526,1
2009-05-20 18:00:00,nan,nan,nan,nan,nan,nan,20.576923076923077,19.57627906976744,13.992381818181817,13.298162020905924,13.066063464837049,12.57986183074266,10.86908592321755,10.148484042553191,242.3406666666667,242.42399999999998,239.78900000000004,244.6011666666667,236.90699999999998,241.93283333333335,0.18361086967913304,0.17030976111124724,nan,nan
2009-05-20 18:10:00,22.161296296296296,22.34086206896552,nan,nan,nan,nan,21.792666666666666,21.767954545454547,nan,nan,nan,nan,nan,nan,225.44,225.4918333333333,221.32783333333336,225.1153333333333,216.778,221.38983333333337,nan,nan,nan,nan
2009-05-20 18:20:00,22.164150943396226,22.330769230769228,22.43929824561404,22.52068965517241,22.511500000000005,22.361,21.968983050847456,22.090000000000007,9.494858333333333,8.5733,8.561933333333332,8.053154362416107,7.055976627712854,6.323338898163606,233.29650000000004,233.6205,229.6428333333333,233.62949999999998,225.09,229.295,0.13013234153949169,0.14266558547105437,-13.802281786681728,0
2009-05-20 18:30:00,22.27333333333333,22.433000000000003,22.514999999999993,22.531333333333336,22.39966666666667,22.213,21.574333333333335,22.34333333333333,8.556233333333333,7.868084033613446,7.993873949579831,6.957616666666667,5.140441666666667,4.843725,241.94383333333332,240.7025,235.8475,240.0678333333333,232.6336666666667,237.45649999999998,0.12102579333780618,0.18843474138186164,5504.736503050684,2
