rec_time,tp70m,tp50m,tp30m,tp10m,rh70m,rh10m,wspd70m,wspd50m,wspd30m,wspd10m,wdir70m,wdir50m,wdir30m,wdir10m,tbl70m,tbl10m,L,L_level
2009-05-20 22:10:00,9.60116666666667,9.7865,9.98116666666667,10.094166666666666,57.511833333333335,55.75866666666666,10.785683012259195,10.221917808219178,9.340477001703578,8.203050259965337,16.91995166666667,18.738053333333333,15.787633333333334,18.814706666666723,0.10312517672374755,0.1381728827164649,-104.07069179447055,1
2009-05-20 22:20:00,9.560999999999998,9.748000000000001,9.943,10.044666666666668,58.42116666666667,56.624333333333325,11.36301754385965,10.992776801405974,10.11442857142857,8.728159292035398,14.636156666666666,15.516896666666668,11.737076666666667,14.934473333333335,0.08348377870197043,0.12846099431495422,-106.20290910773313,1
2009-05-20 22:30:00,9.454833333333335,9.645166666666665,9.838999999999999,9.933500000000002,59.40383333333333,57.632166666666656,8.83664498141264,8.548265845070423,8.005,7.120758928571429,10.307916666666642,10.74475000000001,7.429365000000018,9.212615000000028,0.12865568089648718,0.20539585362377297,-45.28341123912695,0
2009-05-20 22:40:00,9.313666666666666,9.50266666666667,9.691,9.786166666666666,61.20116666666667,59.325333333333326,9.630779661016948,9.15789695945946,8.253718381112984,7.143520140105078,10.936381666666648,11.792261666666718,7.107243333333315,9.40673499999997,0.09940900928528087,0.11508811652140086,-92.68805110995788,1
2009-05-20 22:50:00,9.188333333333334,9.38433333333333,9.581999999999999,9.692166666666669,62.425666666666665,60.47816666666667,10.715716666666667,10.471191275167785,9.762188049209138,8.485,16.655775000000002,17.921166666666668,14.478499999999997,15.935246666666671,0.09421710416975577,0.12164429667181514,-79.72469314879129,0
2009-05-20 23:00:00,9.0335,9.225833333333332,9.421666666666665,9.5325,63.625833333333325,61.676833333333335,9.477288851351352,9.27168654173765,8.951758333333334,7.9745,24.928233333333335,25.501416666666664,21.06829,23.773130000000002,0.0988726523136595,0.14150968061062613,-36.249436285085935,0
2009-05-20 23:10:00,8.906000000000002,9.099999999999998,9.301833333333336,9.42816666666667,64.58650000000002,62.56133333333333,9.855086505190311,9.608937823834196,8.940110356536502,7.82726480836237,11.471281666666668,11.548395000000028,7.85145,8.95344833333337,0.06874635943883001,0.12005616464579139,-68.41500657023805,0
2009-05-20 23:20:00,8.762,8.951500000000001,9.14283333333333,9.244833333333334,65.03633333333333,63.11166666666667,9.878145315487572,9.629851024208564,8.961614035087718,7.899917582417582,14.185548333333333,13.850441666666665,9.76848666666666,10.786968333333277,0.09862808738261608,0.12697610348367805,-60.309886695358,0
2009-05-20 23:30:00,8.618500000000001,8.810333333333336,9.008166666666662,9.13083333333333,63.17066666666666,61.62016666666666,10.017128205128204,9.686105354058721,9.010059422750423,7.892376490630325,7.070411666666644,6.90107166666661,3.126341666666633,4.230458333333331,0.08260076962306881,0.11946729782009162,-73.5220528669722,0
2009-05-20 23:40:00,8.422666666666666,8.620333333333331,8.828333333333335,8.968166666666665,61.76283333333334,59.842499999999994,10.5643006993007,10.076865008880993,9.370846846846847,8.185690559440559,10.087873333333334,10.630746666666653,7.546513333333337,8.38634166666668,0.0811519768295447,0.12822614219818007,-97.42285521471086,1
2009-05-20 23:50:00,8.28116666666667,8.479166666666668,8.688833333333331,8.833499999999999,62.723833333333324,60.68716666666668,10.397508833922261,10.15966956521739,9.495270506108204,8.144146341463415,10.697099999999978,11.35115833333333,8.09856666666667,10.134218333333365,0.07861440129843929,0.12166492662132067,-88.68183673745956,1
2009-05-21 00:00:00,8.201500000000001,8.3965,8.605333333333334,8.750333333333334,63.51666666666667,61.48783333333334,10.450834782608696,10.106725043782838,9.502246998284733,8.533511187607573,14.088185,14.477368333333345,11.45948333333331,13.233718333333343,0.08344506605473531,0.09795177420987476,-64.19708338255309,0
2009-05-21 00:10:00,8.178,8.371,8.581666666666667,8.723000000000003,64.13169491525423,62.24708333333333,8.81440119760479,8.532193486590039,7.7879054054054055,6.882160611854684,10.598565000000008,10.891115000000013,8.395469999999989,9.966366666666602,0.08830147043866463,0.12663520300444145,-64.72987126487105,0
2009-05-21 00:20:00,8.161999999999999,8.350666666666665,8.555833333333334,8.683666666666666,64.45666666666668,62.6795,8.158846153846154,7.736335125448028,6.847403474903475,6.316437847866419,10.93566333333331,11.68040000000002,9.062443333333363,10.456030000000055,0.1078540882477041,0.17176824394414042,-56.45791512805538,0
2009-05-21 00:30:00,8.1215,8.315333333333333,8.5185,8.639666666666669,64.59500000000001,62.73766666666666,7.478420593368238,7.251403197158083,6.653056027164685,5.825,17.455921666666665,18.526385000000005,15.480773333333333,17.39561,0.12843181532896888,0.17656679455875376,-45.30009097699585,0
2009-05-21 00:40:00,8.061833333333334,8.252666666666668,8.453333333333333,8.565666666666667,65.03333333333333,63.18066666666668,7.701441821247892,7.434529109589041,7.079474576271186,6.1848458904109584,20.494233333333334,21.204964999999998,16.60164,18.176223333333333,0.10071954676080316,0.138885889413608,-37.13816267307904,0
2009-05-21 00:50:00,8.0313,8.221666666666668,8.4225,8.542,65.15599999999999,63.27833333333332,7.475554607508533,7.226222596964588,6.698171140939597,6.043266666666667,18.118195,19.009908333333332,15.459148333333333,15.963735000000003,0.10965078359823982,0.14850834500339818,-33.60620249383676,0
2009-05-21 01:00:00,8.015066666666664,8.198333333333332,8.393833333333335,8.499666666666664,65.08216666666665,63.473333333333336,7.119808013355593,6.9426816608996536,6.554110738255034,5.585723905723905,23.904983333333337,24.615766666666666,19.910304999999997,21.441728333333334,0.10495039323909484,0.13376644063135298,-36.549462280320945,0
2009-05-21 01:10:00,7.980583333333334,8.1635,8.362499999999999,8.473,64.82350000000001,63.45316666666666,7.691408695652173,7.529078467153283,7.0518072289156635,6.144522569444444,22.808166666666665,22.99544,17.449226666666668,18.72924833333333,0.09507543332308077,0.0991403318204058,-37.743614735623964,0
2009-05-21 01:20:00,7.87345,8.058983333333334,8.255666666666665,8.3495,65.09933333333333,64.07816666666666,7.018664965986395,6.943092334494772,6.450373263888888,5.562127845884414,22.154635,23.360135,18.438648333333333,19.53664166666664,0.1338847333636352,0.17744833427904336,-32.38953435340992,0
2009-05-21 01:30:00,7.740516666666666,7.908799999999999,8.077983333333334,8.121433333333332,65.52766666666666,65.81216666666667,6.6876999999999995,6.5171269296741,5.885776293823039,4.942716666666667,16.325168333333334,17.66959166666667,13.227575,14.464148333333336,0.12048413154998812,0.15762545278778273,-36.939513632265744,0
2009-05-21 01:40:00,7.631016666666667,7.780050000000001,7.881316666666667,7.860883333333334,65.99833333333333,68.18966666666667,7.000608333333333,6.735025,5.732708333333333,4.453808333333333,19.8146,20.643016666666664,15.138833333333332,16.58605166666667,0.10221610105994834,0.1091179697104533,-45.91296306521843,0
2009-05-21 01:50:00,7.5019833333333334,7.631666666666665,7.721433333333333,7.676316666666667,67.22116666666666,70.43849999999999,5.799766666666667,5.852458333333333,4.927675,3.8457333333333326,24.275483333333334,23.861066666666666,17.395746666666668,17.677223333333302,0.07227194292641174,0.10126320103189099,-20.681070956279992,0
2009-05-21 02:00:00,7.380883333333333,7.517383333333333,7.605033333333334,7.450516666666667,nan,nan,4.800724020442931,4.8365669014084505,4.1586083333333335,3.0267000000000004,26.26625,25.535816666666665,17.867525,13.988348333333336,0.09372313158610249,0.14012647061570432,-6.59968289855659,0
2009-05-21 02:10:00,7.34725,7.483016666666669,7.5609166666666665,7.349233333333332,69.16900000000001,74.29981132075473,4.4752376910016975,4.327801724137931,3.658704663212436,2.5875457875457877,23.2378,22.542333333333335,13.836988333333332,6.43505666666664,0.07417622201659556,0.09022541699400347,-0.17980881602190424,0
2009-05-21 02:20:00,7.334883333333334,7.472833333333333,7.559,7.290883333333334,69.35183333333333,75.15017857142857,4.308966386554622,4.323307952622673,3.6503865546218486,2.593330550918197,25.993299999999998,25.41401666666667,17.8492,10.395915000000002,0.06456106434259977,0.058930849334227584,1394.5819602061595,3
2009-05-21 02:30:00,7.346516666666667,7.481474576271187,7.577692307692307,7.3242,69.3725,74.89474576271186,4.426142857142857,4.136564147627416,3.613408695652174,2.482226962457338,28.657366666666668,28.327766666666673,21.890033333333335,14.798429999999996,0.06339699547728632,0.08586277278314859,3896.6332487741424,2
2009-05-21 02:40:00,7.3692,7.492016666666667,7.563583333333333,7.358683333333334,69.48283333333332,74.82833333333333,4.401828859060402,4.141028667790894,3.456602564102564,2.348454376163873,27.95513333333333,26.596700000000002,18.180053333333333,9.773579999999981,0.05924926207628584,0.0829687403922028,9547.856278851752,2
2009-05-21 02:50:00,nan,nan,7.53513559322034,7.434533333333333,nan,nan,4.19443686006826,4.0043043478260865,3.4804384485666104,2.4646717171717167,26.84051666666667,26.3538,18.028333333333332,13.4337266666667,0.0634790549959213,0.0778938057439757,nan,nan
2009-05-21 03:00:00,nan,7.480943396226415,7.542055555555556,7.430266666666667,69.52473684210526,74.7648275862069,nan,4.369250000000001,3.697910305343511,2.522555970149254,28.68865,27.85285,20.2564,16.678051666666665,nan,0.10257061793169969,nan,nan
