rec_time,tp2m,rh2m,tp4m,rh4m,tp10m,rh10m,tp30m,rh30m,prs,wspd10m,wdir10m,wspd50m,wdir50m,wspd70m,wdir70m,wspd100m,wdir100m
2009-05-16 12:20:00,10.344364444444444,18.958677,9.899021444444445,19.131408,9.244228111111113,18.406664,8.5127062,19.003601,879.40961,9.619107000000001,309.18051,10.919,318.08000000000004,11.001999999999999,297.96,11.156,323.96
2009-05-16 12:30:00,10.363601300000001,17.503905,9.9138883,17.449443,9.3151077,16.564456,8.6586595,17.017611000000002,879.4407600000001,9.6697432,306.31496,10.958,316.56,11.1,296.53000000000003,11.273,337.31000000000006
2009-05-16 12:40:00,11.059724,16.511543999999997,10.441315,16.508862,9.611987700000002,15.748336,8.787502799999999,16.031809000000003,879.2163800000001,10.494958222222222,310.90995000000004,11.261000000000001,316.86,11.498999999999999,296.5,11.591,343.08000000000004
2009-05-16 12:50:00,10.846767777777778,16.101285,10.303015222222221,16.022495999999997,9.638759777777778,15.278751,8.837402333333333,15.612179000000001,879.2745200000002,9.1188079,nan,11.332999999999998,316.27,11.581,295.85,11.799,342.48
2009-05-16 13:00:00,10.932247777777778,16.003753,nan,15.936725,9.619286666666666,15.164924000000003,8.952196888888889,15.504026999999999,879.0841777777778,nan,313.03758000000005,11.38,317.34,11.568,296.7,11.882000000000001,343.23999999999995
2009-05-16 13:10:00,10.925866,16.198661,10.3274117,16.134994,9.6014151,15.410402999999999,8.841873444444445,15.694217999999998,879.1183777777778,9.449009499999999,311.68489999999997,nan,316.78,11.671000000000001,295.90999999999997,11.979000000000001,342.22
2009-05-16 13:20:00,11.003877,16.330473,10.5147897,16.250626999999998,9.8424355,15.435483,9.100591099999999,15.719669999999999,879.10106,8.996674222222222,299.6081444444444,11.239,315.24,11.515,294.03000000000003,11.751000000000001,340.16999999999996
2009-05-16 13:30:00,11.132375999999999,16.327144999999998,10.512894222222222,16.249627,9.911855999999998,15.556595000000002,9.174051,15.841948000000002,879.0862300000001,9.22675711111111,303.74036666666666,11.068000000000001,314.29,11.422,293.17999999999995,11.634,339.6
2009-05-16 13:40:00,11.21906,16.389425555555555,10.674605111111111,16.330634444444446,9.992935,15.705046000000005,9.244629444444447,15.949315555555554,879.0500599999999,8.806121555555556,293.81305999999995,10.874,313.09,11.251,291.99,11.422,338.59000000000003
2009-05-16 13:50:00,10.854118,15.657764,10.384359,15.552579,9.750145100000001,14.785734999999999,9.106073900000002,15.105666,879.08482,10.084893300000001,298.31383000000005,10.902,312.29,11.274000000000001,291.63000000000005,11.312000000000001,338.15
2009-05-16 14:00:00,11.024688000000001,nan,10.5279208,nan,9.950444700000002,nan,9.282760899999998,nan,nan,9.053306333333333,292.95133,10.924000000000001,309.57,11.325,289.06,11.278,335.65999999999997
2009-05-16 14:10:00,10.2091622,14.725319999999998,9.945432444444444,14.538743333333334,9.509764333333333,13.618433,8.9531599,13.984070000000003,878.9602400000001,10.3327457,299.6125333333333,10.931000000000001,307.55,11.312000000000001,286.99,11.228,333.77
2009-05-16 14:20:00,10.51346,15.091078000000001,10.130881666666667,14.868039000000001,9.624596,13.918382,9.0556988,14.24091,878.9407299999999,9.4827212,292.45018888888893,10.924,307.16,11.300999999999998,286.73999999999995,11.257,333.27
2009-05-16 14:30:00,nan,nan,nan,nan,nan,nan,nan,nan,878.9248100000001,nan,284.11288,10.913,304.86,11.213333333333333,284.08000000000004,11.179,330.19
